standardized_smiles,odor_1,odor_2,odor_3,odor_4,odor_5,odor_6,odor_7,odor_8,odor_9,odor_10,odor_11,odor_12,odor_13,odor_14,odor_15,odor_16,odor_17,odor_18,odor_19,odor_20,odor_21,odor_22,odor_23,odor_24,odor_25,odor_26,odor_27,odor_28,odor_29,odor_30,odor_31,odor_32,odor_33,odor_34,odor_35,odor_36,odor_37,odor_38,odor_39,odor_40,odor_41,odor_42,odor_43,odor_44,odor_45,odor_46,odor_47,odor_48,odor_49,odor_50,odor_51,odor_52,odor_53,odor_54,odor_55,odor_56,odor_57,odor_58,odor_59,odor_60,odor_61,odor_62,odor_63
CC(=O)OC1CC2CC1C1CC=CC21,Building materials &,Dry woods,Floral,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Green,Nature,Terpenes/ Pine/ Lem,Woody,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CC2CC1C1CCCC21,Aromatic,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Green,Herbaceous,Nature,Sweet,Vegetables,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CC2CCC1(C)C2(C)C,Aromatic,Aromatic,Aromatic,Aromatic,Balsamic,Balsamic,Balsamic,Balsamic,Building materials &,Building materials &,Building materials &,Dry woods,Food,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Fruity,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Herbaceous,Herbaceous,Herbaceous,Herbaceous,Lemon,Lemon,Minty,Minty,Minty,Minty,Minty,Plants,Plants,Spices,Sweet,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetation,Vegetation,Vegetation,Vegetation,Woody,Woody,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,
CC(=O)OC1CC2CCC1(C)OC2(C)C,Aromatic,Clean,Fragrant,Fresh,Herbaceous,Herbaceous,Minty,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCC(C(C)(C)C)CC1,Aromatic,Balsamic,Building materials &,Dairy,Dry woods,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Grassy/ Woody,Green,Herbaceous,Nature,Nature,Non-food items,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCC(C)CC1C(C)(C)C,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCC2CCCCC2C1,Aromatic,Building materials &,Building materials &,Earthy,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Herbaceous,Nature,Nature,Sweet,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCCC(C(C)(C)C)C1,Building materials &,Floral,Fragrant,Fresh,Grassy/ Woody,Minty,Nature,Plants,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCCCC1,Chemical/ Hydrocar,Chemical/ Hydrocar,Chemical/ Hydrocar,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Fuel/ Gas Station/ S,Nature,Non-citrus fruity,Sharp/ Pungent,Solvent/ Hydrocarbo,Sweet,Sweet,Sweet,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCCCC1C(C)(C)C,Aromatic,Building materials &,Building materials &,Citrus,Cleaning materials,Food,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Fruity,Fruity,Grassy/ Woody,Grassy/ Woody,Herbaceous,Lemon,Lemon,Minty,Nature,Nature,Other,Plants,Plants,Spices,Sweet,Sweet,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC1CCCCCCCCCCC1,Bakery,Building materials &,Fragrant/ Fruity,Green,Metallic,Nose Feel,People & animals,Sickening,Smokey,Waxy,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC=C(C)c1ccccc1,Caramel,Floral,Fragrant,Fragrant,Nature,Plants,Sweet,Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OC=Cc1ccccc1,Beverage,Fragrant,Fragrant/ Fruity,Nature,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(=CCC(C)C)C(C)C,Aromatic,Building materials &,Fragrant,Fresh,Grassy/ Woody,Herbaceous,Sweet,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,Building materials &,Grassy/ Woody,Soft floral,Vegetation,Woody,Woody,Woody oriental,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(C)C,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Industrial odours,Nature,Non-citrus fruity,Non-citrus fruity,Sweet,Sweet,Terpenes/ Pine/ Lem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(C)C1CC=C(C)CC1,Aromatic,Food,Fragrant,Fragrant/ Fruity,Herbaceous,Nature,Spices,Sweet,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(C)OC(C)=O,Chemical/ Hydrocar,Fragrant/ Fruity,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(C)c1ccccc1,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Green,Nature,Sharp/ Pungent,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(COC(C)=O)OC(C)=O,Clean,Dairy,Fragrant/ Fruity,Fruity,Nature,Other,Sharp/ Pungent,Sickening,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(O)COC(C)=O,Chemical/ Hydrocar,Chemical/ Hydrocar,Medicinal/ Alcohol,Pungent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(OC(C)=O)c1ccccc1,Balsamic,Caramel,Floral,Floral,Vegetation,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C,Building materials &,Dry,Dry woods,Grassy/ Woody,Lemon,Nose Feel,Nutty,Sharp/ Pungent,Sickening,Waxy,Woody,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1=CCC2CC1C2(C)C,Aromatic,Building materials &,Dry woods,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Grassy/ Woody,Green,Herbaceous,Lemon,Lemon,Minty,Nature,Nature,Sweet,Sweet,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1CC(C)=CC(C)C1,Citrus,Floral,Floral,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Green,Lemon,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1CCC(C)CC1C,Building materials &,Citrus,Floral,Fragrant,Fragrant,Fruity,Grassy/ Woody,Nature,Sweet,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1CCC2C3CCC(C3)C12,Building materials &,Floral,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Mossy woods,Nature,Nature,Soft oriental,Sweet,Vegetation,Woody,Woody,Woody oriental,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1CCC=C(CCC=C(C)C)C1,Floral,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Green,Lemon,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1CCCO1,Beverage,Brown,Caramel,Caramel,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Nature,Plants,Sweet,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC=C(C)C,Aromatic,Balsamic,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Fruity,Fruity,Green,Nature,Nature,Non-citrus fruity,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC=C(C)CCC=C(C)C,Aromatic,Aromatic,Caramel,Caramel,Chocolate,Citrus,Citrus,Citrus,Cleaning materials,Dry fruit,Floral,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Green,Green,Herbaceous,Lemon,Lemon,Lemon,Minty,Nature,Nature,Nature,Nature,Nature,Non-food items,Sweet,Sweet,Sweet,Sweet,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetables,Vegetation,Waxy,Waxy,Woody/ Resinous,
CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C,Floral,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Green,Green,Nature,Nature,Non-food items,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,Balsamic,Fragrant/ Fruity,Nature,Other,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC=Cc1ccccc1,Balsamic,Balsamic,Estery,Floral,Floral,Floral,Food,Food,Fragrant,Fragrant,Fragrant,Fragrant,Nature,Nature,Soft floral,Spices,Spices,Spices,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC(C)(C)S,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Green,Marshy/ Septic/ Sulp,Nature,Nature,Sickening,Sulphur/ Cabbage/ G,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC(C)C,Chemical/ Hydrocar,Chemical/ Hydrocar,Estery,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Fruity,Fuel/ Gas Station/ S,Nature,Non-citrus fruity,Solvent/ Hydrocarbo,Sweet,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC(C)CC(C)(C)C,Building materials &,Food,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Nature,Plants,Spices,Spices,Sweet,Sweet,Vegetables,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC(C)CCC=C(C)C,Building materials &,Building materials &,Chemical/ Hydrocar,Citrus,Citrus,Cleaning materials,Earthy,Floral,Floral,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Grassy/ Woody,Green,Lemon,Lemon,Lemon,Nature,Nature,Nature,Nature,Sweet,Sweet,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetables,Waste,Waxy,Woody,Woody/ Resinous,,,,,,,,,,,,,,,
CC(=O)OCCC(C)CCCC(C)C,Caramel,Clean,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Nature,Sweet,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC(C)S,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC1=CCC2CC1C2(C)C,Aromatic,Aromatic,Building materials &,Citrus,Fragrant,Grassy/ Woody,Herbaceous,Solvent/ Hydrocarbo,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC1CC=C(C)C1(C)C,Aromatic,Aromatic,Building materials &,Building materials &,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant,Fresh,Fruity,Grassy/ Woody,Grassy/ Woody,Herbaceous,Nature,Nature,Sweet,Sweet,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCC1CCCCC1,Chemical/ Hydrocar,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fruity,Fuel/ Gas Station/ S,Green,Nature,Non-food items,Solvent/ Hydrocarbo,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCC1CCCCC1,Chemical/ Hydrocar,Floral,Fragrant,Fragrant/ Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCCC(C)C,Fragrant,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCCCC(C)C,Estery,Fragrant,Fragrant/ Fruity,Nature,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCCCCC(C)C,Aromatic,Building materials &,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Herbaceous,Nature,Nature,Spices,Sweet,Sweet,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCCCCCC(C)C,Aromatic,Clean,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Green,Herbaceous,Lemon,Soft floral,Spices,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCCc1ccccc1,Balsamic,Caramel,Floral,Food,Fragrant,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Herbaceous,Nature,Nature,Plants,Spices,Spices,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCOC(C)=O,Chemical/ Hydrocar,Estery,Floral,Fragrant,Fragrant/ Fruity,Green,Medicinal/ Alcohol,Nature,Pungent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCOc1ccc(C)cc1,Balsamic,Floral,Floral,Floral,Fragrant,Fragrant/ Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCOc1ccccc1,Floral,Fragrant,Fragrant,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCc1ccccc1,Balsamic,Beverage,Caramel,Chocolate,Dry woods,Floral,Floral,Food,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Fruity,Fruity,Fruity,Grassy/ Woody,Green,Herbaceous,Lemon,Microbiological,Nature,Nature,Non-citrus fruity,Rancid,Rancid/ Putrid,Sweet,Sweet,Tobacco smoke,Tobacco smoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCCc1scnc1C,Bakery,Brown,Food,Fruity,Non-vegetarian,Non-vegetarian,Non-vegetarian,Non-vegetarian,Nutty,Restaurant,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1ccc(C(C)C)cc1,Aromatic,Citrus,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Herbaceous,Nature,Sweet,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1ccc(C)cc1,Aromatic,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Green,Herbaceous,Nature,Nature,Plants,Sweet,Sweet,Vegetables,Vegetation,Vegetation,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1ccc2c(c1)OCO2,Aromatic,Building materials &,Floral,Floral,Fragrant,Fragrant,Fragrant,Fruity,Fruity,Metallic,Minty,Nature,Non-citrus fruity,Non-citrus fruity,Non-citrus fruity,Nose Feel,Soft floral,Sweet,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1ccccc1,Boiled,Dry fruit,Floral,Floral,Food,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Fruity,Fruity,Fruity,Nature,Nature,Non-citrus fruity,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1ccco1,Food,Fragrant,Fragrant/ Fruity,Fruity,Nature,Non-citrus fruity,Sweet,Sweet,Vegetables,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1c(C)occc1=O,Fragrant/ Fruity,Fruity,Fruity,Nature,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1ccc(C)cc1,Floral,Floral,Fragrant,Medicinal/ Phenolic,Minty,Nature,People & animals,Spices,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1cccc(C)c1,Floral,Floral,Foul,Fragrant,Medicinal/ Phenolic,Nature,Nose Feel,Pungent,Sharp/ Pungent,Sickening,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1ccccc1,Building materials &,Floral,Floral,Floral,Fragrant,Medicinal/ Phenolic,Metallic,Nature,Nose Feel,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1ccccc1C,Chemical/ Hydrocar,Chemical/ Hydrocar,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fruity,Medicinal/ Alcohol,Medicinal/ Phenolic,Minty,Nature,Nature,Sweet,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)S,Alliaceous,Aromatic,Bakery,Burnt,Chemical/ Hydrocar,Cooked,Food,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Herbaceous,Marshy/ Septic/ Sulp,Nature,Nature,Non-vegetarian,Salty,Sickening,Sickening,Sulphur/ Cabbage/ G,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)SC1CCOC1C,Bakery,Chemical/ Hydrocar,Food,Marshy/ Septic/ Sulp,Nature,Non-vegetarian,Sickening,Sulphur/ Cabbage/ G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)SCc1ccco1,Alliaceous,Alliaceous,Bakery,Burnt,Chemical/ Hydrocar,Food,Marshy/ Septic/ Sulp,Nature,Nutty,Restaurant,Salty,Sickening,Sickening,Sickening,Sulphur/ Cabbage/ G,Sulphur/ Cabbage/ G,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Sc1cc(C)oc1C,Floral,Fragrant,Fragrant/ Fruity,Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Sc1ccoc1C,Bakery,Burnt,Chemical/ Hydrocar,Cooked,Food,Fried,Marshy/ Septic/ Sulp,Nature,Non-vegetarian,Poultry,Sickening,Sickening,Sulphur/ Cabbage/ G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)[n+]1cc(C)nc(C)c1,Bakery,Dry fruit,Grains,Nutty,Nutty,Nutty,Popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,Ambrosial,Building materials &,Dry,Floral,Fragrant,Grassy/ Woody,Nature,Soft floral,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,Ambrosial,Building materials &,Dry,Floral,Floral,Fragrant,Fragrant,Grassy/ Woody,Nature,Vegetation,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,Ambrosial,Building materials &,Dry woods,Grassy/ Woody,Mossy woods,People & animals,Soft oriental,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C(C)C)ccn1,Aromatic,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Grassy/ Woody,Green,Herbaceous,Terpenes/ Pine/ Lem,Vegetation,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C)ccc1O,Aromatic,Floral,Fragrant,Fragrant,Fragrant,Herbaceous,Nature,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C)oc1C,Bakery,Chocolate,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Food,Food,Fragrant,Non-food items,Non-vegetarian,Nutty,Popcorn,Sharp/ Pungent,Sharp/ Pungent,Soft floral,Sweet,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C)sc1C,Bakery,Burnt,Food,Non-vegetarian,Nutty,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,Ambrosial,Fragrant,Fragrant/ Fruity,Mossy woods,Nature,Soft floral,Soft oriental,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,Ambrosial,Aromatic,Dairy,Dry,Fragrant,Fragrant,Herbaceous,Mossy woods,Soft oriental,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,Ambrosial,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Mossy woods,Nature,Soft floral,Soft oriental,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2ccccc2o1,Caramel,Chemical/ Hydrocar,Citrus,Floral,Floral,Fragrant,Fragrant,Fragrant,Fruity,Microbiological,Nature,Plants,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(C(C)C)cc1,Aromatic,Building materials &,Food,Fragrant,Grassy/ Woody,Herbaceous,Plants,Spices,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(C)[nH]1,Bakery,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Sharp/ Pungent,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
